protein_id,algorithm,time,score,checked,placed,hash
0,bnb_dfs,0.5115785598754883,-9,10,170127,"[-1, -1, 2, -1, 2, -1, 2, -1, 2, 2, 1, -2, 1, -2, 1, -2, 1, -2, 1]"
1,bnb_dfs,0.746082067489624,-7,8,259616,"[-1, -1, 2, 2, 2, 1, -2, 1, 2, 2, -1, -1, -1, -2, -2, -2, -1, -2, 1]"
2,bnb_dfs,0.2560079097747803,-2,3,90584,"[-1, -1, 2, 2, 2, 2, 2, 2, 1, -2, 1, 1, -2, -1, -1, -2, 1, 1, 1]"
3,bnb_dfs,0.440993070602417,-9,10,148318,"[-1, -2, 1, 1, 2, 1, 2, -1, -1, 2, 1, 1, 1, -2, -2, -2, -1, -2, -1]"
4,bnb_dfs,0.10842776298522949,-7,8,37109,"[-1, -1, 2, 1, 1, 1, -2, -2, -1, -1, -2, 1, -2, -2, 1, 2, 1, 2, -1]"
5,bnb_dfs,2.1311843395233154,-10,11,679471,"[-1, -2, 1, 1, 2, 2, 1, 2, 2, -1, 2, -1, -2, -1, -2, -2, 1, 2, 1]"
6,bnb_dfs,0.1391904354095459,-7,8,45963,"[-1, -1, -1, 2, 1, 2, 2, 1, 2, 1, -2, -2, -1, -2, 1, 1, 2, 2, 2]"
7,bnb_dfs,2.768662929534912,-5,5,756761,"[-1, -1, 2, 2, 2, 2, 1, 1, -2, -1, -2, 1, 1, 2, 2, 2, 1, -2, 1]"
8,bnb_dfs,0.8965528011322021,-11,12,282983,"[-1, -2, 1, 1, -2, -1, -2, -1, 2, -1, -2, -2, -1, 2, 2, 2, 2, 1, -2]"
9,bnb_dfs,0.21649646759033203,-7,8,70357,"[-1, -1, 2, -1, -2, -1, 2, 2, -1, -2, -1, -2, 1, -2, -2, 1, 2, 1, 1]"
10,bnb_dfs,2.340019464492798,-9,10,726294,"[-1, -1, -1, 2, -1, 2, -1, 2, 1, 1, -2, 1, 2, 1, -2, 1, -2, -1, -1]"
11,bnb_dfs,0.10358715057373047,-9,10,33087,"[-1, -1, 2, 1, 1, 2, -1, 2, -1, -2, -1, 2, 2, 1, 2, 1, 1, -2, -1]"
12,bnb_dfs,1.092543363571167,-6,7,365460,"[-1, -1, 2, 2, 2, 1, -2, -2, 1, 2, 2, 1, 2, -1, 2, 2, -1, -2, -2]"
13,bnb_dfs,9.860245943069458,-8,9,2710451,"[-1, -2, -1, 2, -1, 2, 1, 2, 2, 1, 2, 2, 1, -2, -2, -2, -1, -2, 1]"
14,bnb_dfs,2.19209623336792,-8,9,722664,"[-1, -2, -2, -1, -1, 2, 2, 2, 2, 1, 1, 1, 1, -2, -1, -1, -1, -2, -2]"
15,bnb_dfs,4.893162965774536,-6,7,1741600,"[-1, -2, 1, 1, 1, -2, -1, -1, -1, -1, 2, 2, 2, 1, 1, 2, 1, -2, -2]"
16,bnb_dfs,3.4657063484191895,-7,8,1048404,"[-1, -1, 2, 2, 2, 1, 1, -2, -1, -2, 1, 1, 2, 1, 2, -1, 2, -1, -1]"
17,bnb_dfs,14.253857612609863,-6,7,5050625,"[-1, -1, 2, 2, -1, -1, 2, -1, -2, -2, -2, 1, -2, -2, 1, 2, 2, 2, -1]"
18,bnb_dfs,1.651447057723999,-8,9,468980,"[-1, -1, 2, 2, 2, -1, -2, -2, -1, -2, 1, -2, 1, 1, -2, -1, -1, -1, 2]"
19,bnb_dfs,0.0052373409271240234,-2,3,1774,"[-1, -1, 2, 1, 2, 2, -1, -2, -1, -2, -1, 2, 2, 2, 2, 2, 2, 2, 2]"
20,bnb_dfs,0.04611611366271973,-6,6,16496,"[-1, -1, 2, 2, 1, -2, 1, 1, -2, -2, -1, -1, -2, -1, 2, -1, 2, 2, 2]"
21,bnb_dfs,0.07131266593933105,-10,11,23467,"[-1, -1, 2, 1, 2, -1, -1, -2, -1, 2, 2, 1, 1, 1, 1, -2, 1, -2, -1]"
22,bnb_dfs,0.35685181617736816,-9,10,102794,"[-1, -2, 1, 1, 2, 1, -2, 1, -2, -1, -2, -1, 2, -1, -1, -2, 1, -2, 1]"
23,bnb_dfs,2.334245443344116,-9,10,656428,"[-1, -2, 1, 1, 1, 2, -1, 2, 2, 2, 2, -1, -1, -2, 1, -2, -1, -2, 1]"
24,bnb_dfs,0.23085689544677734,-9,10,67727,"[-1, -2, 1, 1, 2, 1, 1, -2, -1, -2, -2, -1, 2, -1, -1, -2, 1, -2, 1]"
25,bnb_dfs,0.6766846179962158,-7,8,218868,"[-1, -2, 1, 1, 2, 1, -2, -2, -1, -1, -2, 1, 1, -2, -1, -1, -1, 2, 2]"
26,bnb_dfs,0.012168645858764648,-6,7,4013,"[-1, -1, 2, -1, -2, -1, -2, 1, -2, -1, -2, -1, 2, -1, 2, 1, 2, 2, 2]"
27,bnb_dfs,2.330451488494873,-7,8,819667,"[-1, -1, 2, 1, 1, 2, 2, 1, -2, -2, -2, -2, 1, -2, -1, -1, -1, 2, 1]"
28,bnb_dfs,0.07136845588684082,-8,9,23873,"[-1, -1, 2, 1, 2, 1, -2, 1, -2, 1, -2, 1, -2, -1, -1, 2, -1, -1, -1]"
29,bnb_dfs,1.0473835468292236,-5,6,360391,"[-1, -1, 2, 2, 2, 1, 1, -2, -2, 1, -2, -2, -1, -1, -1, -1, -1, 2, 1]"
30,bnb_dfs,0.16756272315979004,-9,10,44806,"[-1, -1, 2, -1, 2, 1, 2, 1, -2, -2, 1, 2, 1, 1, -2, -1, -2, 1, 1]"
31,bnb_dfs,0.1988215446472168,-8,9,69399,"[-1, -2, -2, -1, -2, 1, 1, 2, 2, 1, 2, 2, 1, -2, -2, -2, -1, -2, 1]"
